"","success","goal_adj","country","category","name_len","name_len_clean","blurb_len","blurb_len_clean","deadline_weekday","created_at_weekday","launched_at_weekday","deadline_month","deadline_yr","created_at_month","created_at_yr","launched_at_month","launched_at_yr","create_to_launch_days","launch_to_deadline_days","avg_pledge"
"203",0,8427.1492587572,"US","Other",10,7,11,8,"Wednesday","Thursday","Friday","11","2012","7","2012","10","2012",91,40,99.1770128389988
"204",0,2605.78812473302,"US","Other",10,8,26,17,"Sunday","Wednesday","Friday","12","2013","10","2013","11","2013",15,30,10.4231524989321
"205",0,2799.2226612152,"US","Other",9,9,28,28,"Saturday","Thursday","Thursday","9","2010","8","2010","8","2010",0,15,111.968906448608
"206",0,4269.75808215582,"US","Other",7,5,23,14,"Tuesday","Thursday","Thursday","8","2012","7","2012","7","2012",13,40,66.4354025402103
"207",0,2071.82430682624,"US","Other",7,7,22,15,"Friday","Sunday","Wednesday","3","2014","1","2014","2","2014",17,30,0
"208",0,1591.91102914952,"US","Other",9,7,23,14,"Friday","Monday","Monday","10","2012","4","2012","8","2012",97,60,7.42891813603111
"209",0,642.566339831989,"US","Other",4,4,22,10,"Friday","Wednesday","Monday","3","2012","1","2012","1","2012",5,60,21.4188779943996
"210",0,2106.41447865365,"US","Other",9,7,17,10,"Friday","Wednesday","Wednesday","2","2013","1","2013","1","2013",6,30,57.9263981629755
"211",0,1289.75352201046,"GB","Other",5,3,17,11,"Thursday","Monday","Tuesday","4","2014","3","2014","3","2014",1,30,12.4056128933855
"212",0,67408.4101186631,"US","Other",9,9,22,16,"Sunday","Monday","Friday","3","2014","1","2014","1","2014",3,30,34.5684154454682
"213",0,1056.23444365085,"US","Other",6,5,3,2,"Sunday","Saturday","Tuesday","10","2012","9","2012","9","2012",23,12,0
"214",0,5338.73903835046,"US","Other",8,8,28,18,"Monday","Sunday","Saturday","7","2012","5","2012","6","2012",54,30,72.8009868865971
"215",0,1555.57869504607,"US","Other",7,6,18,12,"Friday","Wednesday","Tuesday","1","2014","1","2014","1","2014",5,10,15.5557869504607
"216",0,10423.1524989321,"US","Other",7,5,19,11,"Thursday","Monday","Friday","12","2013","11","2013","11","2013",4,20,3.12694574967962
"217",0,21328.5432700923,"US","Other",11,7,19,12,"Wednesday","Friday","Monday","4","2012","2","2012","3","2012",51,29,21.3285432700923
"218",0,5793.66511539557,"US","Other",6,5,23,15,"Tuesday","Wednesday","Sunday","11","2012","10","2012","10","2012",18,30,15.8009048601697
"219",0,3798.92440593223,"US","Other",6,4,18,11,"Saturday","Thursday","Thursday","7","2011","6","2011","6","2011",0,30,0
"220",0,2244.73443328749,"US","Other",8,7,13,11,"Tuesday","Thursday","Thursday","5","2010","4","2010","4","2010",0,39,140.295902080468
"221",0,5306.37009716508,"US","Other",7,5,21,15,"Wednesday","Tuesday","Tuesday","10","2012","8","2012","8","2012",6,57,106.127401943302
"222",0,22490.6165226526,"CA","Other",3,3,21,15,"Friday","Wednesday","Wednesday","7","2015","6","2015","6","2015",0,30,400.418838914907
"223",0,2568.50584004918,"US","Other",3,3,17,9,"Thursday","Tuesday","Tuesday","8","2014","7","2014","7","2014",0,30,33.3905759206393
"224",0,25578.7416711952,"GB","Other",12,7,25,18,"Tuesday","Friday","Friday","9","2015","4","2015","7","2015",104,60,79.4238843190469
"225",0,10476.8570201803,"US","Other",11,8,18,15,"Saturday","Tuesday","Tuesday","9","2013","5","2013","7","2013",41,60,78.1573533705453
"226",0,14259.1649892864,"US","Other",7,6,15,13,"Sunday","Tuesday","Monday","11","2012","5","2012","9","2012",146,47,87.6989882093978
"227",0,14244.7361934538,"US","Other",5,4,25,17,"Monday","Tuesday","Wednesday","12","2012","6","2012","11","2012",161,19,36.2628318091904
"228",0,615.055895611113,"US","Other",3,3,20,15,"Tuesday","Saturday","Sunday","9","2015","7","2015","8","2015",8,30,32.0341612297455
"229",0,8001.49095154189,"US","Other",8,8,22,14,"Sunday","Tuesday","Wednesday","7","2012","5","2012","5","2012",7,32,52.4897806421148
"230",0,41607.7529480178,"US","Other",11,7,21,15,"Thursday","Thursday","Monday","6","2012","5","2012","5","2012",4,45,53.3432730102793
"231",0,5943.13450882489,"US","Other",7,7,20,14,"Thursday","Thursday","Tuesday","9","2012","7","2012","8","2012",11,30,56.6012810364275
"232",0,2930.82003771278,"US","Other",8,6,20,16,"Tuesday","Thursday","Wednesday","4","2013","3","2013","3","2013",12,12,55.4999971299254
"233",0,507.023527812655,"GB","Other",8,6,11,11,"Thursday","Wednesday","Monday","1","2013","11","2012","12","2012",4,31,10.025287495513
"234",0,27817.5411885696,"DE","Other",11,10,12,7,"Wednesday","Sunday","Friday","1","2016","12","2015","12","2015",5,33,141.111557404284
"235",0,791.470065435233,"US","Other",8,8,17,15,"Friday","Monday","Friday","1","2013","12","2012","12","2012",10,35,55.6960416417386
"236",0,872.35960772276,"GB","Other",2,2,25,19,"Friday","Wednesday","Wednesday","8","2014","7","2014","7","2014",0,30,3.08220700805902
"237",0,51557.5980877673,"US","Other",7,5,28,15,"Saturday","Monday","Wednesday","12","2011","11","2011","11","2011",1,45,35.111220043905
"238",0,1001.59265735701,"US","Other",2,2,17,12,"Wednesday","Sunday","Wednesday","2","2017","1","2017","1","2017",3,27,95.1513024489159
"239",0,2244.98008832642,"GB","Other",6,4,12,9,"Sunday","Monday","Friday","8","2013","7","2013","7","2013",3,30,2.44459997137541
"240",0,777.832323876315,"US","Other",7,5,17,7,"Monday","Monday","Tuesday","1","2011","7","2010","11","2010",106,90,16.6678355116353
"241",0,1679.53359672912,"US","Other",9,9,19,14,"Thursday","Thursday","Sunday","9","2010","7","2010","8","2010",17,45,55.984453224304
"242",0,4839.99803125241,"CA","Other",7,5,19,12,"Wednesday","Tuesday","Monday","7","2015","4","2015","6","2015",34,43,86.2440576124415
"243",0,1152.14275717145,"FR","Other",1,1,15,10,"Thursday","Monday","Tuesday","7","2016","5","2016","6","2016",35,30,70.5947706704632
"244",0,11140.0461113521,"US","Other",4,3,25,15,"Wednesday","Friday","Saturday","12","2010","10","2010","10","2010",14,60,109.420008471503
"245",0,2133.73092041117,"US","Other",10,8,18,16,"Tuesday","Friday","Tuesday","6","2012","4","2012","5","2012",4,41,32.0059638061676
"246",0,2439.38099013742,"MX","Other",4,4,21,19,"Wednesday","Friday","Monday","12","2016","11","2016","11","2016",9,30,4141.60729838943
"247",0,4157.76985435384,"US","Other",4,4,16,10,"Friday","Saturday","Thursday","2","2015","1","2015","1","2015",5,50,1.03944246358846
"248",0,464.794866654876,"CA","Other",8,7,16,11,"Thursday","Tuesday","Wednesday","10","2014","9","2014","9","2014",1,43,0
"249",0,14393.4506353861,"US","Other",4,4,20,10,"Wednesday","Saturday","Monday","3","2016","11","2015","2","2016",85,30,70.0979738736337
"250",0,2626.18282949174,"US","Other",7,7,10,8,"Friday","Tuesday","Monday","5","2013","5","2012","3","2013",314,60,0
"251",0,1367.90588762921,"US","Other",9,6,25,17,"Saturday","Friday","Thursday","6","2013","5","2013","5","2013",13,30,51.3976472570738
"252",0,27990.0985852378,"GB","Other",6,6,17,12,"Wednesday","Monday","Monday","4","2015","3","2015","3","2015",0,29,1.03402888429332
"253",0,1563.47136121974,"GB","Other",3,3,21,15,"Saturday","Thursday","Thursday","6","2015","5","2015","5","2015",0,30,10.2955683731292
"254",0,3143.0571060541,"US","Other",5,4,22,17,"Sunday","Tuesday","Friday","8","2013","6","2013","7","2013",44,30,83.9196247316445
"255",0,256.272213213238,"US","Other",3,2,21,10,"Wednesday","Saturday","Monday","8","2015","11","2014","7","2015",247,30,14.009547655657
"256",0,7963.28180475586,"GB","Other",6,6,19,14,"Sunday","Tuesday","Thursday","5","2013","3","2013","3","2013",2,59,17.5078855299449
"257",0,1050.4731317967,"US","Other",9,8,21,18,"Thursday","Sunday","Monday","5","2013","3","2013","3","2013",14,59,26.9621437161152
"258",0,10709.4389971998,"US","Other",6,5,19,16,"Wednesday","Tuesday","Monday","2","2012","12","2011","1","2012",27,30,44.0288835928211
"259",0,5137.01168009836,"US","Other",7,5,18,15,"Tuesday","Friday","Tuesday","9","2014","7","2014","7","2014",4,56,102.740233601967
"260",0,5444.30214241409,"US","Other",6,6,21,15,"Sunday","Monday","Friday","5","2011","3","2011","4","2011",17,30,47.1839519009221
"261",1,130529.723668951,"US","Blues",8,7,23,13,"Saturday","Tuesday","Tuesday","11","2013","11","2012","10","2013",328,32,136.705844043494
"262",1,10276.9658425641,"US","Blues",11,10,23,13,"Friday","Sunday","Wednesday","11","2014","10","2014","10","2014",10,23,46.3160206362339
"263",1,18211.2150462733,"US","Blues",6,6,25,23,"Friday","Tuesday","Thursday","10","2016","7","2016","9","2016",58,29,115.762574291257
"264",1,15140.5429778151,"US","Blues",8,7,16,11,"Tuesday","Friday","Sunday","11","2016","7","2016","10","2016",106,30,209.824419806707
"265",1,2876.72654085508,"US","Blues",8,6,16,15,"Wednesday","Thursday","Monday","7","2014","7","2014","7","2014",4,16,72.9455658573967
"266",1,27724.9758290432,"US","Blues",3,3,19,13,"Sunday","Sunday","Tuesday","12","2016","10","2016","11","2016",29,33,103.471351976349
"267",1,20163.6187847587,"US","Blues",9,8,13,12,"Thursday","Sunday","Tuesday","12","2016","10","2016","11","2016",2,30,76.7328457004563
"268",1,12112.4343822521,"US","Blues",8,6,13,11,"Thursday","Saturday","Tuesday","11","2016","9","2016","10","2016",23,30,62.835486476366
"269",1,7776.10881185679,"US","Blues",8,8,23,14,"Thursday","Wednesday","Tuesday","3","2015","9","2014","2","2015",138,30,62.2300299746144
"270",1,10250.8885285295,"US","Blues",4,4,21,13,"Friday","Thursday","Wednesday","8","2015","6","2015","7","2015",33,30,126.812520377961
"271",1,8733.69210491963,"US","Blues",5,5,25,19,"Monday","Monday","Friday","10","2014","8","2014","9","2014",24,45,126.40367993532
"272",1,3879.72317065006,"US","Blues",11,9,25,17,"Monday","Monday","Wednesday","5","2016","2","2016","4","2016",36,40,86.2160704588903
"273",1,18662.6611484563,"US","Blues",9,6,20,17,"Friday","Monday","Wednesday","3","2015","7","2014","2","2015",218,30,57.6401181365527
"274",1,3083.08975276924,"US","Blues",8,8,22,15,"Sunday","Friday","Friday","11","2014","8","2014","10","2014",56,22,64.4932040120096
"275",1,2900.76758256779,"MX","Blues",8,8,23,18,"Monday","Tuesday","Wednesday","2","2017","12","2016","1","2017",8,33,1813.14628683128
"276",1,11242.5289387647,"US","Blues",12,11,23,17,"Thursday","Wednesday","Tuesday","7","2015","6","2015","6","2015",13,30,76.8119694068903
"277",1,842.819086461413,"CA","Blues",12,10,11,6,"Monday","Wednesday","Saturday","12","2016","10","2016","11","2016",16,29,43.6619899069966
"278",1,516.410443086196,"US","Blues",7,7,15,12,"Sunday","Wednesday","Wednesday","2","2015","12","2014","12","2014",0,53,36.837278273482
"279",1,158274.846593931,"US","Other",5,5,15,12,"Monday","Friday","Thursday","12","2012","10","2012","11","2012",19,31,38.7991609692926
"280",1,30801.4491473005,"US","Other",11,8,19,17,"Wednesday","Wednesday","Monday","7","2015","5","2015","6","2015",18,30,38.1850413684783
"281",1,2532.3975455029,"US","Other",3,2,13,9,"Wednesday","Friday","Monday","12","2012","10","2012","11","2012",23,30,18.7717056350092
"282",1,20994.7299361139,"US","Other",6,5,22,15,"Wednesday","Sunday","Sunday","7","2013","6","2013","6","2013",7,45,56.5000194875518
"283",1,50586.7084618702,"US","Other",11,9,20,16,"Thursday","Monday","Tuesday","10","2016","8","2016","9","2016",8,30,21.2311079749006
"284",1,31219.0508826367,"GB","Other",4,4,22,12,"Saturday","Sunday","Wednesday","7","2015","11","2014","6","2015",213,45,18.7936733208286
"285",1,308431.085043988,"US","Other",6,6,12,7,"Friday","Tuesday","Wednesday","3","2016","1","2016","2","2016",28,30,64.3692398666456
"286",1,8316.53168256511,"US","Other",2,2,16,11,"Friday","Thursday","Tuesday","1","2014","7","2013","12","2013",145,45,17.9858294415777
"287",1,51477.8418656461,"US","Other",3,2,20,13,"Saturday","Tuesday","Thursday","6","2015","5","2015","5","2015",9,30,51.9155320019747
"288",1,21992.6272431478,"US","Other",7,5,21,14,"Tuesday","Monday","Monday","4","2011","2","2011","2","2011",0,64,76.6472167312697
"289",1,30843.1085043988,"US","Other",4,4,24,16,"Thursday","Wednesday","Tuesday","3","2016","1","2016","2","2016",12,29,41.6957395938198
"290",1,76881.9869513891,"US","Other",12,10,18,13,"Monday","Wednesday","Friday","10","2015","10","2014","8","2015",309,38,92.3653688777381
"291",1,154154.487638462,"US","Other",9,7,19,17,"Friday","Sunday","Monday","11","2014","10","2014","10","2014",14,39,51.9513552606294
"292",1,106686.546020559,"US","Other",2,2,9,8,"Thursday","Tuesday","Tuesday","6","2012","2","2012","5","2012",76,37,37.8394962757318
"293",1,201873.906370868,"US","Other",1,1,21,20,"Friday","Tuesday","Wednesday","11","2016","6","2016","10","2016",113,30,140.546403934446
"294",1,576227.136109918,"US","Other",2,2,18,12,"Saturday","Friday","Wednesday","8","2013","6","2013","7","2013",18,30,83.4254604088356
"295",1,7175.62196997068,"US","Other",4,3,12,9,"Wednesday","Saturday","Monday","8","2015","7","2015","7","2015",2,30,21.346426974336
"296",1,12775.9078830824,"US","Other",1,1,22,16,"Saturday","Monday","Thursday","5","2012","4","2012","4","2012",2,30,20.5676011634373
"297",1,3266.58128544845,"US","Other",4,4,21,15,"Monday","Tuesday","Saturday","5","2011","4","2011","4","2011",3,30,30.8619926188479
"298",1,8213.71977261347,"US","Other",2,2,14,9,"Wednesday","Sunday","Monday","7","2015","5","2015","6","2015",21,30,27.0668406315785
"299",1,52811.7221825423,"US","Other",7,6,20,14,"Saturday","Thursday","Thursday","10","2012","9","2012","9","2012",7,30,45.5566176221579
"300",1,50586.7084618702,"US","Other",7,7,23,15,"Monday","Tuesday","Tuesday","10","2016","9","2016","9","2016",20,34,41.8690989732066
"301",1,3101.40322334638,"US","Other",3,2,14,10,"Sunday","Monday","Wednesday","5","2014","2","2014","3","2014",16,60,28.8628138211917
"302",1,1025.09315935185,"US","Other",4,4,17,12,"Saturday","Tuesday","Wednesday","8","2015","4","2015","8","2015",119,24,23.5362892456334
"303",1,83978.3147000826,"US","Other",4,3,20,15,"Saturday","Monday","Wednesday","5","2012","11","2011","5","2012",176,16,73.6741234123115
"304",1,1602.989545787,"US","Other",1,1,23,15,"Friday","Wednesday","Wednesday","3","2012","11","2011","2","2012",97,23,15.2194717519802
"305",1,48891.4454597444,"US","Other",1,1,19,14,"Friday","Friday","Tuesday","7","2016","2","2016","5","2016",101,31,31.8959505498057
"306",1,26685.9880134739,"US","Other",5,5,19,12,"Thursday","Wednesday","Tuesday","8","2012","5","2012","7","2012",34,30,15.733208406695
"307",1,41177.627225147,"GB","Other",10,9,20,14,"Tuesday","Monday","Sunday","12","2014","9","2014","11","2014",40,30,57.4473763552998
"308",1,5332.13581752307,"US","Other",1,1,19,10,"Sunday","Wednesday","Friday","4","2012","3","2012","3","2012",8,30,49.9766547987844
"309",1,1117.88340396289,"US","Other",9,8,23,16,"Saturday","Friday","Friday","10","2010","9","2010","9","2010",0,42,40.4301164433246
"310",1,6326.33011741303,"GB","Other",9,7,21,14,"Friday","Saturday","Wednesday","10","2015","8","2015","9","2015",31,30,11.9846529069783
"311",1,51593.873166771,"US","Other",6,5,20,14,"Friday","Tuesday","Wednesday","5","2014","1","2014","4","2014",63,30,53.6031265817549
"312",1,28786.9012707722,"US","Other",6,6,16,10,"Thursday","Sunday","Tuesday","3","2016","12","2015","2","2016",57,30,29.0287014499837
"313",1,9398.14010416444,"US","Other",2,2,22,14,"Thursday","Monday","Sunday","11","2013","8","2013","10","2013",61,25,43.4527605479444
"314",1,51244.5396505376,"US","Other",3,3,15,11,"Thursday","Thursday","Tuesday","3","2016","1","2016","3","2016",39,30,58.7436479124664
"315",1,842.565791461462,"US","Other",11,9,23,17,"Friday","Friday","Wednesday","2","2013","1","2013","1","2013",5,30,27.4529786447596
"316",1,82557.6023927173,"DE","Other",7,7,21,16,"Wednesday","Monday","Wednesday","2","2017","8","2015","1","2017",526,28,31.7883938112705
"317",1,87518.9781545512,"US","Other",3,3,24,15,"Friday","Friday","Wednesday","12","2014","10","2014","11","2014",25,30,29.1802981840288
"318",1,2099.47299361139,"US","Other",5,5,17,10,"Saturday","Tuesday","Thursday","7","2013","6","2013","6","2013",8,30,26.5224070425262
"319",1,1052.6710872013,"US","Other",8,7,19,11,"Thursday","Wednesday","Wednesday","4","2013","3","2013","4","2013",13,15,15.4331051781035
"320",1,7621.97991678502,"US","Other",1,1,15,11,"Sunday","Monday","Friday","8","2016","4","2016","7","2016",108,30,22.7167365772266
"321",1,3266.58128544845,"US","Other",5,4,23,17,"Sunday","Saturday","Wednesday","5","2011","2","2011","4","2011",39,32,55.8140152923603
"322",1,4273.6429822577,"GB","Other",12,10,26,14,"Wednesday","Tuesday","Monday","2","2014","10","2013","1","2014",83,30,26.3944390044795
"323",1,12570.2314359677,"US","Other",2,2,21,17,"Friday","Tuesday","Wednesday","3","2013","7","2012","2","2013",238,30,20.0127730314204
"324",1,20953.7140403607,"US","Other",4,4,12,9,"Friday","Friday","Wednesday","8","2013","6","2013","7","2013",18,30,42.2436478839273
"325",1,4819.24754873992,"US","Other",2,2,18,12,"Friday","Monday","Monday","3","2012","1","2012","1","2012",21,45,17.127815910126
"326",1,6666.15783500987,"GB","Other",5,5,23,17,"Thursday","Monday","Tuesday","7","2016","5","2016","6","2016",28,30,29.1647820557651
"327",1,52811.7221825423,"US","Other",3,2,15,11,"Friday","Thursday","Wednesday","10","2012","9","2012","9","2012",5,30,27.7786114900715
"328",1,16332.9064272423,"US","Other",6,6,25,17,"Thursday","Saturday","Tuesday","5","2011","4","2011","4","2011",9,30,102.264594296697
"329",1,37510.1366826682,"CA","Other",6,6,20,13,"Saturday","Thursday","Thursday","9","2014","7","2014","8","2014",14,30,34.8863402638946
"330",1,15956.8221887393,"GB","Other",10,7,21,14,"Tuesday","Monday","Monday","10","2015","9","2015","9","2015",14,29,18.3914373919215
"331",1,31687.0333095254,"US","Other",11,10,21,18,"Thursday","Monday","Tuesday","10","2012","9","2012","9","2012",8,30,64.6762618184
"332",1,32781.2527253687,"CA","Other",4,4,16,14,"Thursday","Wednesday","Tuesday","4","2015","2","2014","3","2015",376,30,30.3461513650343
"333",1,2540.65997226167,"US","Other",2,2,24,15,"Monday","Friday","Tuesday","9","2016","7","2016","7","2016",10,41,14.4060826086752
"334",1,9720.74124147131,"US","Other",6,5,19,11,"Sunday","Saturday","Friday","3","2011","12","2010","2","2011",48,30,56.1786615339148
"335",1,7170.57964527752,"US","Other",8,7,22,14,"Sunday","Thursday","Friday","2","2011","1","2011","1","2011",0,30,46.1882730650491
"336",1,26303.8161795285,"NZ","Other",1,1,21,15,"Wednesday","Thursday","Sunday","12","2016","10","2016","11","2016",31,31,51.7698837852302
